Name1	Name2
ENSG00000223350	IGLV9-49
ENSG00000233354	LINC00028
ENSG00000238577	
ENSG00000104969	SGTA
ENSG00000259489	KRT18P47
ENSG00000128610	FEZF1
ENSG00000111057	KRT18
ENSG00000207171	RF00432
ENSG00000224209	LINC00466
ENSG00000183808	RBM12B
ENSG00000081059	TCF7
ENSG00000241111	PRICKLE2-AS1
ENSG00000232515	AC245060.1
ENSG00000216102	
ENSG00000254988	AP002498.1
ENSG00000224291	AC012671.1
ENSG00000204301	NOTCH4
ENSG00000254015	MTND4LP26
ENSG00000260711	AL121839.2
ENSG00000240458	AC072046.1
ENSG00000260850	AC007344.1
ENSG00000140937	CDH11
ENSG00000254639	AC116021.1
ENSG00000143373	ZNF687
ENSG00000204120	GIGYF2
ENSG00000207205	RNVU1-15
ENSG00000263300	AC015853.3
ENSG00000271914	AL139286.2
ENSG00000256950	AC069503.2
ENSG00000184825	
ENSG00000264952	
ENSG00000240766	PLCXD2-AS1
ENSG00000252004	
ENSG00000162885	B3GALNT2
ENSG00000161800	RACGAP1
ENSG00000002016	RAD52
ENSG00000048342	CC2D2A
ENSG00000239989	AC008132.2
ENSG00000266942	
ENSG00000169548	ZNF280A
ENSG00000224699	LAMTOR5-AS1
ENSG00000203615	
ENSG00000207097	RNU6-614P
ENSG00000268584	AC073389.1
ENSG00000176358	TAC4
ENSG00000211530	
ENSG00000207719	MIR623
ENSG00000257644	CR383656.5
ENSG00000258600	AL359238.1
ENSG00000252674	RNA5SP102
ENSG00000182272	B4GALNT4
ENSG00000229642	AC087857.1
ENSG00000254673	AC110275.1
ENSG00000259208	AC023968.1
ENSG00000180581	SRP9P1
ENSG00000102890	ELMO3
ENSG00000225988	LAMP5-AS1
ENSG00000263954	
ENSG00000162878	PKDCC
ENSG00000250358	LINC02200
ENSG00000086848	ALG9
ENSG00000233725	LINC00284
ENSG00000187172	BAGE2
ENSG00000255995	AP002795.1
ENSG00000083896	YTHDC1
ENSG00000166796	LDHC
ENSG00000226086	EIF3LP3
ENSG00000179314	WSCD1
ENSG00000163755	HPS3
ENSG00000253423	AC090132.1
ENSG00000224460	
ENSG00000235438	ESRRAP2
ENSG00000175029	CTBP2
ENSG00000114270	COL7A1
ENSG00000251274	
ENSG00000263235	AC006111.2
ENSG00000236027	PATE3
ENSG00000095002	MSH2
ENSG00000184163	C1QTNF12
ENSG00000247624	CPEB2-AS1
ENSG00000245522	AC026250.1
ENSG00000252436	RF00019
ENSG00000163517	HDAC11
ENSG00000206686	RNU6-1036P
ENSG00000101958	GLRA2
ENSG00000104671	DCTN6
ENSG00000250828	AC108078.3
ENSG00000158458	NRG2
ENSG00000130783	CCDC62
ENSG00000270983	AL589674.1
ENSG00000121152	NCAPH
ENSG00000216740	ANXA2P3
ENSG00000168807	SNTB2
ENSG00000238277	AC068483.1
ENSG00000110195	FOLR1
ENSG00000077097	TOP2B
ENSG00000234763	AL359378.1
ENSG00000225750	AL357500.1
ENSG00000219932	RPL12P8
ENSG00000253854	AC010834.3
ENSG00000226434	AC135371.1
ENSG00000254542	NAV2-AS3
ENSG00000130584	ZBTB46
ENSG00000121335	PRB2
ENSG00000261017	AC096996.1
ENSG00000165006	UBAP1
ENSG00000242651	RN7SL862P
ENSG00000255095	OR1D4
ENSG00000212051	MIR320C2
ENSG00000251868	RNU7-71P
ENSG00000175701	SMIM37
ENSG00000216307	AL136309.1
ENSG00000215274	GAGE10
ENSG00000251566	HMGB1P35
ENSG00000246145	RRS1-AS1
ENSG00000077713	SLC25A43
ENSG00000069998	HDHD5
ENSG00000010270	STARD3NL
ENSG00000135940	COX5B
ENSG00000172197	MBOAT1
ENSG00000260836	AC245033.1
ENSG00000083067	TRPM3
ENSG00000176290	OR4K3
ENSG00000168067	MAP4K2
ENSG00000226615	
ENSG00000164299	SPZ1
ENSG00000253483	AC104561.2
ENSG00000271153	RPL23AP88
ENSG00000092140	G2E3
ENSG00000253093	RNA5SP179
ENSG00000204398	AL359649.1
ENSG00000165140	FBP1
ENSG00000250508	AP000808.1
ENSG00000231395	ARL4AP4
ENSG00000130635	COL5A1
ENSG00000272908	AC006033.2
ENSG00000088305	DNMT3B
ENSG00000178104	PDE4DIP
ENSG00000249042	AC008771.1
ENSG00000269106	AC012313.7
ENSG00000139610	CELA1
ENSG00000227339	THRAP3P1
ENSG00000227108	IGHD1-14
ENSG00000251187	AC010261.2
ENSG00000266933	AC005775.1
ENSG00000226450	CYP2D8P
ENSG00000204673	AKT1S1
ENSG00000260962	LINC00557
ENSG00000239641	PLS1-AS1
ENSG00000103051	COG4
ENSG00000129255	MPDU1
ENSG00000134352	IL6ST
ENSG00000236357	EI24P1
ENSG00000221529	
ENSG00000136444	RSAD1
ENSG00000201774	RF00019
ENSG00000124145	SDC4
ENSG00000261233	ABCD1P3
ENSG00000270019	AC110769.2
ENSG00000261141	AC092718.5
ENSG00000254654	AC068858.1
ENSG00000255359	CCDC179
ENSG00000257093	KIAA1147
ENSG00000236618	PITPNA-AS1
ENSG00000011590	ZBTB32
ENSG00000227728	AL356583.1
ENSG00000259932	AC051619.7
ENSG00000165688	PMPCA
ENSG00000241769	LINC00893
ENSG00000238171	AC068196.1
ENSG00000227997	
ENSG00000163393	SLC22A15
ENSG00000149305	HTR3B
ENSG00000184979	USP18
ENSG00000232783	FRG2FP
ENSG00000223897	AC069157.1
ENSG00000198841	KTI12
ENSG00000256940	AP001453.2
ENSG00000235449	AC098934.3
ENSG00000163159	VPS72
ENSG00000218980	FTH1P15
ENSG00000215409	AL355493.1
ENSG00000228305	AC016734.1
ENSG00000109775	UFSP2
ENSG00000113525	IL5
ENSG00000112659	CUL9
ENSG00000239429	AF274854.1
ENSG00000249035	CLMAT3
ENSG00000243284	VSIG8
ENSG00000168612	ZSWIM1
ENSG00000174514	MFSD4A
ENSG00000261683	LINC00838
ENSG00000261532	AC009065.7
ENSG00000221062	
ENSG00000222035	AC079354.1
ENSG00000213983	AP1G2
ENSG00000164932	CTHRC1
ENSG00000261010	RARRES2P6
ENSG00000256342	
ENSG00000157353	FUK
ENSG00000199487	RF00019
ENSG00000270249	AC093668.1
ENSG00000272356	AL080317.3
ENSG00000257398	AC126177.4
ENSG00000237190	CDKN2AIPNL
ENSG00000267597	RPIAP1
ENSG00000223949	ROR1-AS1
ENSG00000122862	SRGN
ENSG00000264484	RN7SL697P
ENSG00000211734	TRBV5-1
ENSG00000227817	ARHGAP42P1
ENSG00000139433	GLTP
ENSG00000135925	WNT10A
ENSG00000238168	AC137055.1
ENSG00000212558	RF00568
ENSG00000223837	AL645941.1
ENSG00000231209	
ENSG00000252151	RNU6-1265P
ENSG00000068097	HEATR6
ENSG00000230172	AC090957.1
ENSG00000228217	PNRC2P1
ENSG00000068745	IP6K2
ENSG00000260312	AC140658.1
ENSG00000259558	MESTP2
ENSG00000162434	JAK1
ENSG00000163995	ABLIM2
ENSG00000114331	ACAP2
ENSG00000257838	AC106788.1
ENSG00000138767	CNOT6L
ENSG00000270800	RPS10-NUDT3
ENSG00000116731	PRDM2
ENSG00000260511	AC009145.2
ENSG00000256083	AC090673.2
ENSG00000253205	AC011124.1
ENSG00000124356	STAMBP
ENSG00000254927	AC027779.1
ENSG00000213625	LEPROT
ENSG00000159335	PTMS
ENSG00000123307	NEUROD4
ENSG00000236434	AL162430.2
ENSG00000198074	AKR1B10
ENSG00000267074	AC015911.3
ENSG00000155158	TTC39B
ENSG00000223373	AC108066.1
ENSG00000260695	AC022164.1
ENSG00000205583	STAG3L1
ENSG00000120800	UTP20
ENSG00000224818	AC096677.2
ENSG00000183733	FIGLA
ENSG00000134375	TIMM17A
ENSG00000268243	RPS29P30
ENSG00000270555	AC211469.1
ENSG00000137673	MMP7
ENSG00000198974	MIR30E
ENSG00000128191	DGCR8
ENSG00000196821	C6orf106
ENSG00000259009	TPRX2P
ENSG00000233417	AC004872.1
ENSG00000257156	AC024909.1
ENSG00000165233	CARD19
ENSG00000273486	AC096992.2
ENSG00000147400	CETN2
ENSG00000202237	RNU6-53P
ENSG00000107672	NSMCE4A
ENSG00000184586	
ENSG00000133315	MACROD1
ENSG00000215544	BCRP7
ENSG00000196656	AC004057.1
ENSG00000133026	MYH10
ENSG00000171790	SLFNL1
ENSG00000234511	C5orf58
ENSG00000108387	SEPT4
ENSG00000237643	AL365226.2
ENSG00000223442	TH2LCRR
ENSG00000216166	
ENSG00000260746	KIF18BP1
ENSG00000250835	LSM3P4
ENSG00000165689	SDCCAG3
ENSG00000231213	PLSCR5
ENSG00000272733	AP000345.2
ENSG00000227048	AC096677.3
ENSG00000237560	LINC01497
ENSG00000252975	RF00019
ENSG00000213326	RPS7P11
ENSG00000118492	ADGB
ENSG00000236467	KCNMA1-AS1
ENSG00000257957	QRSL1P3
ENSG00000113300	CNOT6
ENSG00000238796	
ENSG00000233945	AC069540.2
ENSG00000270924	AC140658.5
ENSG00000255514	OR4B2P
ENSG00000253881	AC105233.2
ENSG00000256955	AC131009.2
ENSG00000173662	TAS1R1
ENSG00000100034	PPM1F
ENSG00000136425	CIB2
ENSG00000226981	ABHD17AP6
ENSG00000240038	AMY2B
ENSG00000203877	RIPPLY2
ENSG00000147381	MAGEA4
ENSG00000226254	PTP4A1P3
ENSG00000239437	RN7SL752P
ENSG00000213025	COX20P1
ENSG00000177553	AL953897.1
ENSG00000233214	AC002511.2
ENSG00000218725	B3GALNT2P1
ENSG00000257262	AC023511.1
ENSG00000005436	GCFC2
ENSG00000090932	DLL3
ENSG00000180663	VN1R3
ENSG00000214533	KRT18P33
ENSG00000252062	RNU6-469P
ENSG00000255273	AF238378.1
ENSG00000260683	AL591643.1
ENSG00000220030	AL356131.1
ENSG00000238326	RF01210
ENSG00000215527	
ENSG00000069248	NUP133
ENSG00000267535	LINC00868
ENSG00000234713	AC022616.1
ENSG00000250571	GLI4
ENSG00000134716	CYP2J2
ENSG00000244198	AC004889.1
ENSG00000219392	ZNF602P
ENSG00000202496	
ENSG00000264803	MIR378C
ENSG00000267094	
ENSG00000242841	KRT8P35
ENSG00000211967	IGHV3-53
ENSG00000227638	HNRNPA1P14
ENSG00000238697	RNU6-261P
ENSG00000258017	AC011603.2
ENSG00000199381	RNU6-79P
ENSG00000270741	PRELID3BP8
ENSG00000170545	SMAGP
ENSG00000159712	ANKRD18CP
ENSG00000256377	AC009509.1
ENSG00000243641	OR13C7
ENSG00000217447	AL021331.1
ENSG00000218537	MIF-AS1
ENSG00000178935	ZNF552
ENSG00000233392	AC104809.2
ENSG00000272599	AC016394.2
ENSG00000269391	AC010139.1
ENSG00000238724	RF01210
ENSG00000223282	RN7SKP165
ENSG00000123728	RAP2C
ENSG00000153006	SREK1IP1
ENSG00000253732	IGKV2-19
ENSG00000196646	ZNF136
ENSG00000271400	AL392112.1
ENSG00000122432	SPATA1
ENSG00000250908	AC110800.1
ENSG00000240021	TEX35
ENSG00000241185	RPL21P122
ENSG00000267037	
ENSG00000173992	CCS
ENSG00000235506	
ENSG00000136653	
ENSG00000147889	CDKN2A
ENSG00000221033	MIR1272
ENSG00000268530	AC008403.2
ENSG00000179750	APOBEC3B
ENSG00000118046	STK11
ENSG00000205449	NBPF22P
ENSG00000250389	MTND6P2
ENSG00000022556	NLRP2
ENSG00000166323	C11orf65
ENSG00000129744	ART1
ENSG00000266718	AC079336.5
ENSG00000125814	NAPB
ENSG00000156958	GALK2
ENSG00000145431	PDGFC
ENSG00000235943	TMEM212-IT1
ENSG00000253144	AC104117.2
ENSG00000198643	FAM3D
ENSG00000143379	SETDB1
ENSG00000227585	AL360013.1
ENSG00000238407	
ENSG00000234231	AC093616.1
ENSG00000244019	RPS2P24
ENSG00000249807	AC034229.1
ENSG00000252702	
ENSG00000038382	TRIO
ENSG00000233137	
ENSG00000174721	FGFBP3
ENSG00000266105	AC009831.2
ENSG00000235015	GEMIN2P1
ENSG00000039537	C6
ENSG00000104331	IMPAD1
ENSG00000267671	
ENSG00000111142	METAP2
ENSG00000251324	LINC01386
ENSG00000234142	LINC01675
ENSG00000103740	ACSBG1
ENSG00000267472	ARHGAP27P2
ENSG00000230161	AL162395.1
ENSG00000238615	
ENSG00000258559	AC005519.1
ENSG00000199921	RNU6-161P
ENSG00000200313	RNA5-8SP7
ENSG00000259861	AC010266.1
ENSG00000110723	EXPH5
ENSG00000260574	AL360157.1
ENSG00000161558	TMEM143
ENSG00000252801	
ENSG00000215996	
ENSG00000114738	MAPKAPK3
ENSG00000226079	AL138830.1
ENSG00000250786	SNHG18
ENSG00000249849	AC138819.1
ENSG00000132694	ARHGEF11
ENSG00000253862	IGHVIII-47-1
ENSG00000253883	IGHV3-19
ENSG00000238506	
ENSG00000272259	LINC01749
ENSG00000255680	AC091564.6
ENSG00000138796	HADH
ENSG00000126368	NR1D1
ENSG00000253577	AC104211.3
ENSG00000230649	AC024084.1
ENSG00000204544	MUC21
ENSG00000237750	AC011900.1
ENSG00000261461	UBE2MP1
ENSG00000203819	HIST2H2BC
ENSG00000130032	PRRG3
ENSG00000254906	AC090707.1
ENSG00000263189	AC023934.1
ENSG00000214330	ABCD1P5
ENSG00000207292	RF00019
ENSG00000233491	AC008163.1
ENSG00000232821	AC003986.2
ENSG00000236819	LINC01563
ENSG00000239315	RPL19P13
ENSG00000253864	
ENSG00000263853	
ENSG00000266795	
ENSG00000172465	TCEAL1
ENSG00000180019	AC079741.1
ENSG00000145908	ZNF300
ENSG00000188100	FAM25A
ENSG00000271236	SUMO2P15
ENSG00000243679	AC018638.5
ENSG00000201441	RNU6-646P
ENSG00000260540	ABHD17AP8
ENSG00000249927	AC025768.1
ENSG00000238097	LINC02037
ENSG00000243373	RN7SL173P
ENSG00000255026	AC136475.3
ENSG00000205108	FAM205A
ENSG00000224697	NEFMP1
ENSG00000237976	AL391069.3
ENSG00000103876	FAH
ENSG00000181511	AC011890.1
ENSG00000260032	NORAD
ENSG00000122176	FMOD
ENSG00000264479	
ENSG00000187763	OR2B7P
ENSG00000240828	RPL21P4
ENSG00000243507	AC005908.1
ENSG00000228242	AC093495.1
ENSG00000141519	CCDC40
ENSG00000167355	OR51B5
ENSG00000163040	CCDC74A
ENSG00000160877	NACC1
ENSG00000223351	ZNF385D-AS2
ENSG00000222267	RNU6-892P
ENSG00000141140	
ENSG00000113083	LOX
ENSG00000238747	
ENSG00000267704	FRG2LP
ENSG00000232958	AC027119.1
ENSG00000112874	NUDT12
ENSG00000232104	RFX3-AS1
ENSG00000229720	AL109924.2
ENSG00000255527	AC027369.5
ENSG00000244294	RN7SL740P
ENSG00000180714	OR5AZ1P
ENSG00000205177	C11orf91
ENSG00000168447	SCNN1B
ENSG00000246792	AC106038.1
ENSG00000170417	TMEM182
ENSG00000146910	CNPY1
ENSG00000211640	IGLV6-57
ENSG00000128242	GAL3ST1
ENSG00000230630	DNM3OS
ENSG00000177042	TMEM80
ENSG00000260523	
ENSG00000231244	PSMC1P3
ENSG00000207875	
ENSG00000252335	RNU6-62P
ENSG00000007314	SCN4A
ENSG00000163121	NEURL3
ENSG00000172296	SPTLC3
ENSG00000242165	RN7SL222P
ENSG00000136206	SPDYE1
ENSG00000238272	AL139142.1
ENSG00000198034	RPS4X
ENSG00000162341	TPCN2
ENSG00000149488	TMC2
ENSG00000163463	KRTCAP2
ENSG00000113734	BNIP1
ENSG00000022277	RTF2
ENSG00000152242	C18orf25
ENSG00000145687	SSBP2
ENSG00000153029	MR1
ENSG00000166340	TPP1
ENSG00000265833	AC130289.1
ENSG00000104907	TRMT1
ENSG00000254186	AC113414.1
ENSG00000156261	CCT8
ENSG00000238337	
ENSG00000224606	TGFA-IT1
ENSG00000255332	AP003028.1
ENSG00000271457	AL590229.1
ENSG00000271621	AC013244.3
ENSG00000269950	AP000962.1
ENSG00000258471	AL355922.2
ENSG00000265139	AC005899.3
ENSG00000058262	SEC61A1
ENSG00000134690	CDCA8
ENSG00000260777	AC061975.1
ENSG00000234138	
ENSG00000208005	MIR503
ENSG00000219253	RPS6P7
ENSG00000237471	AC073115.2
ENSG00000216127	
ENSG00000221488	
ENSG00000249551	LINC02216
ENSG00000259618	AC012170.3
ENSG00000266955	AP001269.1
ENSG00000150471	ADGRL3
ENSG00000199444	RF00019
ENSG00000235774	AC023347.1
ENSG00000044115	CTNNA1
ENSG00000253281	AC092819.1
ENSG00000241188	RN7SL165P
ENSG00000169164	AL159987.1
ENSG00000252961	
ENSG00000242595	RPL26P26
ENSG00000203512	
ENSG00000153093	ACOXL
ENSG00000249614	LINC02503
ENSG00000215286	AL031584.1
ENSG00000113494	PRLR
ENSG00000056586	RC3H2
ENSG00000242258	LINC00996
ENSG00000167995	BEST1
ENSG00000188175	HEPACAM2
ENSG00000237774	AC126615.1
ENSG00000202195	RF00019
ENSG00000262966	AC005695.1
ENSG00000165632	TAF3
ENSG00000130177	CDC16
ENSG00000184497	TMEM255B
ENSG00000206808	RF00019
ENSG00000252743	RNU6-850P
ENSG00000259400	
ENSG00000112130	RNF8
ENSG00000242620	
ENSG00000231245	C1DP1
ENSG00000259212	AC103739.1
ENSG00000111729	CLEC4A
ENSG00000229622	MTND5P2
ENSG00000138294	
ENSG00000176692	FOXC2
ENSG00000267585	AC013290.1
ENSG00000183615	FAM167B
ENSG00000148384	INPP5E
ENSG00000237525	AC012668.3
ENSG00000272113	RF00019
ENSG00000071051	NCK2
ENSG00000260201	AC141273.1
ENSG00000249607	AC108103.1
ENSG00000145936	KCNMB1
ENSG00000128973	CLN6
ENSG00000249105	AC096725.1
ENSG00000138111	MFSD13A
ENSG00000237426	ZIK1P1
ENSG00000164949	GEM
ENSG00000253901	AC103409.1
ENSG00000238230	LINC00391
ENSG00000232117	LINC00384
ENSG00000135040	NAA35
ENSG00000120690	ELF1
ENSG00000259663	AC010478.1
ENSG00000239132	
ENSG00000272091	
ENSG00000163328	GPR155
ENSG00000272220	AC103810.8
ENSG00000199712	SNORD115-2
ENSG00000257896	AC093012.1
ENSG00000233056	ERVH48-1
ENSG00000228470	AL929236.1
ENSG00000272746	AP005131.7
ENSG00000183578	TNFAIP8L3
ENSG00000225918	RPL7P59
ENSG00000272459	AC139795.3
ENSG00000222650	RNU2-70P
ENSG00000272567	AC109347.2
ENSG00000207016	SNORA36C
ENSG00000264031	ABHD15-AS1
ENSG00000134897	BIVM
ENSG00000205853	RFPL3S
ENSG00000200888	RF00019
ENSG00000258842	AL390816.1
ENSG00000111912	NCOA7
ENSG00000228981	AC097658.1
ENSG00000272139	AC113349.2
ENSG00000199975	RN7SKP243
ENSG00000212525	RNA5SP212
ENSG00000259057	AC105109.1
ENSG00000258334	AC125611.4
ENSG00000166922	SCG5
ENSG00000261641	AL031600.3
ENSG00000264856	
ENSG00000265559	RN7SL652P
ENSG00000086717	PPEF1
ENSG00000110315	RNF141
ENSG00000196865	NHLRC2
ENSG00000256232	LINC02387
ENSG00000134871	COL4A2
ENSG00000228295	LINC00392
ENSG00000239077	
ENSG00000269891	ARHGAP19-SLIT1
ENSG00000113845	TIMMDC1
ENSG00000073670	ADAM11
ENSG00000228430	AL162726.3
ENSG00000218510	LINC00339
ENSG00000248231	KRT8P4
ENSG00000207234	RNU6-125P
ENSG00000170175	CHRNB1
ENSG00000229915	AC016999.1
ENSG00000211826	TRDJ4
ENSG00000264563	MIR4633
ENSG00000227017	AC007036.1
ENSG00000257886	
ENSG00000203547	
ENSG00000177721	ANXA2R
ENSG00000199756	RF00019
ENSG00000269711	AC008763.3
ENSG00000130656	HBZ
ENSG00000173406	DAB1
ENSG00000116793	PHTF1
ENSG00000264323	
ENSG00000222724	RNU2-63P
ENSG00000163803	PLB1
ENSG00000126749	EMG1
ENSG00000242483	RN7SL293P
ENSG00000234497	ERICH3-AS1
ENSG00000229109	AL137847.1
ENSG00000271286	U73023.1
ENSG00000229178	AC233280.1
ENSG00000066379	ZNRD1
ENSG00000237160	AC004022.2
ENSG00000223772	GEMIN8P3
ENSG00000136367	ZFHX2
ENSG00000228937	AC005539.1
ENSG00000228877	AL669970.3
ENSG00000260939	AC007346.2
ENSG00000213956	AC112187.1
ENSG00000263326	AC133552.4
ENSG00000214465	SMARCE1P6
ENSG00000124157	SEMG2
ENSG00000185736	ADARB2
ENSG00000270681	AC095055.1
ENSG00000263705	MIR5689
ENSG00000143627	PKLR
ENSG00000244384	RN7SL359P
ENSG00000271568	AC069304.3
ENSG00000266310	
ENSG00000237868	AC097533.1
ENSG00000244738	AC026316.3
ENSG00000257958	AC008125.1
ENSG00000129003	VPS13C
ENSG00000183647	ZNF530
ENSG00000263796	
ENSG00000256882	
ENSG00000207281	RF00019
ENSG00000185710	SMG1P4
ENSG00000227032	RPS2P36
ENSG00000254746	AC103855.2
ENSG00000223528	AL359094.1
ENSG00000200815	RNU6-1091P
ENSG00000267697	LUZP6
ENSG00000234147	AL035446.1
ENSG00000253062	
ENSG00000270788	PDLIM1P1
ENSG00000249725	AC079942.1
ENSG00000153002	CPB1
ENSG00000256312	AC138466.1
ENSG00000205029	OR5D16
ENSG00000163016	ALMS1P1
ENSG00000201098	RNY1
ENSG00000252077	
ENSG00000174547	MRPL11
ENSG00000235763	SNRPGP5
ENSG00000155085	AK9
ENSG00000152193	RNF219
ENSG00000267073	AC005256.1
ENSG00000255808	AP003065.1
ENSG00000237498	AC010105.1
ENSG00000263904	AC015563.1
ENSG00000164038	SLC9B2
ENSG00000268093	AC022154.1
ENSG00000222890	RNU6-1068P
ENSG00000248517	LINC02437
ENSG00000230324	LINC01734
ENSG00000207401	RF00019
ENSG00000134874	DZIP1
ENSG00000201182	RNU6-670P
ENSG00000101945	SUV39H1
ENSG00000200331	RNU6-183P
ENSG00000095739	BAMBI
ENSG00000259799	
ENSG00000268849	SIGLEC22P
ENSG00000011304	PTBP1
ENSG00000266730	
ENSG00000254224	AP003465.1
ENSG00000204399	AC012306.1
ENSG00000252202	RF00019
ENSG00000213358	AC092933.1
ENSG00000268107	AC003005.1
ENSG00000162825	NBPF20
ENSG00000254203	IGHVII-33-1
ENSG00000255343	AC234917.1
ENSG00000249368	AC103851.1
ENSG00000063015	SEZ6
ENSG00000237618	BTBD7P2
ENSG00000222069	RN7SKP285
ENSG00000197403	OR6N1
ENSG00000236735	RPL31P63
ENSG00000172482	AGXT
ENSG00000227124	ZNF717
ENSG00000214193	SH3D21
ENSG00000251579	AC055733.3
ENSG00000136574	GATA4
ENSG00000079974	RABL2B
ENSG00000264316	MTCO3P13
ENSG00000138161	CUZD1
ENSG00000225657	LINC01716
ENSG00000229283	AL356387.1
ENSG00000128294	TPST2
ENSG00000112514	CUTA
ENSG00000154263	ABCA10
ENSG00000100284	TOM1
ENSG00000233125	ACTBP12
ENSG00000256420	OSBPL9P4
ENSG00000272183	AC005041.3
ENSG00000224245	AL358232.1
ENSG00000229289	AP000431.1
ENSG00000205578	POM121B
ENSG00000065413	ANKRD44
ENSG00000151090	THRB
ENSG00000172661	WASHC2C
ENSG00000259564	AC009554.1
ENSG00000243359	RN7SL815P
ENSG00000206677	RF00019
ENSG00000157703	SVOPL
ENSG00000248571	AC106882.1
ENSG00000092931	MFSD11
ENSG00000243725	TTC4
ENSG00000203709	MIR29B2CHG
ENSG00000143353	LYPLAL1
ENSG00000183793	NPIPA5
ENSG00000143815	LBR
ENSG00000130962	PRRG1
ENSG00000215223	CYP51A1P3
ENSG00000241912	AC078788.2
ENSG00000125741	OPA3
ENSG00000270058	AC040170.1
ENSG00000163762	TM4SF18
ENSG00000257997	AC010183.2
ENSG00000249669	CARMN
ENSG00000249444	AC114324.2
ENSG00000123505	AMD1
ENSG00000260580	AC009035.1
ENSG00000230454	U73166.1
ENSG00000140988	RPS2
ENSG00000187726	DNAJB13
ENSG00000183579	ZNRF3
ENSG00000228328	AL158201.1
ENSG00000252026	RNU6-1262P
ENSG00000226410	AC104058.1
ENSG00000241155	ARHGAP31-AS1
ENSG00000170786	SDR16C5
ENSG00000243024	RPS11P6
ENSG00000250327	RPSAP70
ENSG00000232729	AC211433.1
ENSG00000178734	LMO7DN
ENSG00000265971	AC005828.5
ENSG00000265450	MIR4502
ENSG00000249915	PDCD6
ENSG00000159247	TUBBP5
ENSG00000226174	TEX22
ENSG00000233681	CEACAMP1
ENSG00000259883	EHD4-AS1
ENSG00000169607	CKAP2L
ENSG00000236668	AC006450.3
ENSG00000146674	IGFBP3
ENSG00000261512	AC092368.3
ENSG00000240373	SEC62-AS1
ENSG00000112742	TTK
ENSG00000200620	RF00409
ENSG00000141441	GAREM1
ENSG00000167264	DUS2
ENSG00000150045	KLRF1
ENSG00000249138	AC084871.1
ENSG00000200181	
ENSG00000108590	MED31
ENSG00000264510	
ENSG00000256304	CCDC150P1
ENSG00000197016	ZNF470
ENSG00000258908	AL355075.3
ENSG00000160349	LCN1
ENSG00000265781	AC090415.2
ENSG00000211944	IGHV3-16
ENSG00000227107	AC104667.1
ENSG00000270682	AP003357.1
ENSG00000260229	PPIAP51
ENSG00000265129	
ENSG00000075188	NUP37
ENSG00000261807	LINC02141
ENSG00000238382	RNU6-1211P
ENSG00000254309	AC124290.2
ENSG00000227157	AC068535.1
ENSG00000155229	MMS19
ENSG00000259845	HERC2P10
ENSG00000225857	AL162431.1
ENSG00000010610	CD4
ENSG00000250972	CKS1BP5
ENSG00000188001	TPRG1
ENSG00000221307	
ENSG00000166347	CYB5A
ENSG00000144647	POMGNT2
ENSG00000260256	AP001063.1
ENSG00000164307	ERAP1
ENSG00000268001	CARD8-AS1
ENSG00000230255	
ENSG00000070961	ATP2B1
ENSG00000006715	VPS41
ENSG00000112041	TULP1
ENSG00000239560	RN7SL479P
ENSG00000241291	RN7SL791P
ENSG00000179152	TCAIM
ENSG00000177369	AC004797.1
ENSG00000075131	TIPIN
ENSG00000100890	KIAA0391
ENSG00000001626	CFTR
ENSG00000264366	
ENSG00000251580	LINC02482
ENSG00000130382	MLLT1
ENSG00000215262	KCNU1
ENSG00000226644	AL121899.1
ENSG00000257345	LINC02413
ENSG00000088179	PTPN4
ENSG00000227262	HCG4B
ENSG00000243828	AL355357.1
ENSG00000238951	
ENSG00000262712	AC012676.1
ENSG00000214581	ZNF971P
ENSG00000254971	AP003122.2
ENSG00000182601	HS3ST4
ENSG00000250120	PCDHA10
ENSG00000243733	AC018450.2
ENSG00000106829	TLE4
ENSG00000249869	AC083906.2
ENSG00000251078	SLC25A5P9
ENSG00000076344	RGS11
ENSG00000172867	KRT2
ENSG00000083844	ZNF264
ENSG00000221891	FAM218BP
ENSG00000241169	FO393419.2
ENSG00000120509	PDZD11
ENSG00000232462	
ENSG00000167005	NUDT21
ENSG00000197780	TAF13
ENSG00000271182	AC123912.5
ENSG00000183072	NKX2-5
ENSG00000223540	RPS15AP5
ENSG00000268364	SMC5-AS1
ENSG00000226534	AP000552.2
ENSG00000259839	
ENSG00000235735	RPL7AP72
ENSG00000049656	CLPTM1L
ENSG00000137691	C11orf70
ENSG00000207523	SNORA66
ENSG00000207798	MIR216A
ENSG00000253622	AC027419.2
ENSG00000159720	ATP6V0D1
ENSG00000238019	AL360169.1
ENSG00000232931	LINC00342
ENSG00000149596	JPH2
ENSG00000212601	RNA5SP53
ENSG00000105875	WDR91
ENSG00000177257	DEFB4B
ENSG00000170145	SIK2
ENSG00000187678	SPRY4
ENSG00000226235	LEMD1-AS1
ENSG00000270087	AC010997.3
ENSG00000237401	LINC01304
ENSG00000202417	RF00019
ENSG00000259432	AC023908.1
ENSG00000205301	MGAT4D
ENSG00000221801	MIR548H2
ENSG00000202249	RNU5E-5P
ENSG00000264385	
ENSG00000216191	MIR8485
ENSG00000175189	INHBC
ENSG00000223519	KIF28P
ENSG00000243801	RN7SL461P
ENSG00000165076	PRSS37
ENSG00000261827	
ENSG00000184619	KRBA2
ENSG00000251823	RNA5SP162
ENSG00000213548	PPIAP81
